seq_label,lstm_ae_pred,lstm_ae_score
0,0,0.13400808682703758
0,0,0.1269805412056313
0,0,0.19023190650091334
0,0,0.26245446132138345
0,0,0.2274058167160368
0,0,0.19090007419550875
0,0,0.15890320493311919
0,0,0.14774883570444253
0,0,0.14917345198128495
0,0,0.17052491943472328
0,0,0.2547094567619225
0,0,0.22469940405620914
0,0,0.28638452709108525
0,0,0.30515601819061416
0,0,0.33915982819729973
0,0,0.34522876899466254
0,0,0.38866209227324544
0,0,0.456721770253
0,0,0.45646554684881924
0,0,0.3958387355939063
0,0,0.3689758409089099
0,0,0.36299333852958104
0,0,0.2461600416250466
0,0,0.096797908334099
0,0,0.1060135376672198
0,0,0.12054897978176896
0,0,0.1231452789726115
0,0,0.11391354675237564
0,0,0.11829307814643632
0,0,0.10653515164192986
0,0,0.13328784483929595
0,0,0.15133863115173277
0,0,0.21029051437879237
0,0,0.21506187711031913
0,0,0.30211968781775406
0,0,0.3747869552232229
0,0,0.39185427974052894
0,0,0.4072949861474626
0,0,0.5026550160878062
0,0,0.5052556366106646
0,0,0.553774868059429
0,0,0.5381519022898326
0,0,0.5598173809119414
0,0,0.4224655116435132
0,0,0.4055002824106979
0,0,0.45557796992758254
0,0,0.4787083229581268
0,0,0.5183611977884913
0,0,0.48721709490092713
0,0,0.532565127643836
0,0,0.4302254133414314
0,0,0.38992185196795814
0,0,0.49521299572323657
0,0,0.4288367739024221
0,0,0.4179143918518613
0,0,0.4292711211716624
0,0,0.4387077217993401
0,0,0.47572187847889874
0,0,0.4539574020052107
0,0,0.4572623705160093
0,0,0.44490838084243944
0,0,0.40262132771593045
0,0,0.3252150783923972
0,0,0.22633302646192807
0,0,0.377351681744073
0,0,0.4104245749243444
0,0,0.39096337184502467
0,0,0.4824524033780453
0,0,0.46860845481976776
0,0,0.5727663205555469
0,0,0.48635682930841967
0,0,0.5664226529918784
0,0,0.5371886681613462
0,0,0.5404078365813052
0,0,0.5085919094864085
0,0,0.4648563651062129
0,0,0.3869245413949036
0,0,0.5468817725712558
0,0,0.45916222573301513
0,0,0.41232419650274693
0,0,0.3379490149735717
0,0,0.4198326733620586
0,0,0.4100487497396329
0,0,0.44090037797458276
0,0,0.42562445171354873
0,0,0.4919656267014249
0,0,0.47010203383621185
0,0,0.46409645683343725
0,0,0.458037259009617
0,0,0.4131558750104591
0,0,0.31040953355461565
0,0,0.2232072588809304
0,0,0.45421874560365755
0,0,0.4066384750079936
0,0,0.37006232213783813
0,0,0.38514359000164367
0,0,0.3697746026005369
0,0,0.40535235884216486
0,0,0.3606254253413921
0,0,0.5694544499949263
0,0,0.5506805021754122
0,0,0.3746623612494721
0,0,0.35567977888709573
0,0,0.364253100327169
0,0,0.2927702777948934
0,0,0.258307454845015
0,0,0.28180232563844815
0,0,0.2076904812483636
0,0,0.17408310433930005
0,0,0.17190789561157796
0,0,0.19827842071533433
0,0,0.22079464416997102
0,0,0.3363034541044296
0,0,0.33679581912958634
0,0,0.3677969037752235
0,0,0.28355963956613234
0,0,0.25449622147081774
0,0,0.3102385745384929
0,0,0.3102144543275817
0,0,0.3122949665860528
0,0,0.4133200210281965
0,0,0.5069720390636032
0,0,0.42317534833603826
0,0,0.35820385611071465
0,0,0.4085730940925163
0,0,0.406543416626319
0,0,0.3498928161064508
0,0,0.31672874957005015
0,0,0.3146516256190555
0,0,0.23215274575497505
0,0,0.2877070861506165
0,0,0.3769615577768948
0,0,0.3548710905674987
0,0,0.28505461370085033
0,0,0.32871997394490915
0,0,0.3220989454792803
0,0,0.37432731288125864
0,0,0.3316825378997004
0,0,0.34538718108937283
0,0,0.31115440530101574
0,0,0.25360618555000114
0,0,0.23569648850632272
0,0,0.24081668272732637
0,0,0.24349347939108687
0,0,0.3075752843703911
0,0,0.30038264364847905
0,0,0.27759508226627383
0,0,0.35923691137094166
0,0,0.37414933062030664
0,0,0.4173017914290625
0,0,0.439398039915746
0,0,0.4357658826703714
0,0,0.3701049229270967
0,0,0.3461671132045205
0,0,0.3921299163768693
0,0,0.38302184586540966
0,0,0.3271804884318973
0,0,0.3689349341923572
0,0,0.31938157310831244
0,0,0.3163216086752388
0,0,0.363228173886577
0,0,0.37329636553601403
0,0,0.3215141022533681
0,0,0.26845694747101817
0,0,0.36303580631416826
0,0,0.35642914761304284
0,0,0.27741514802831774
0,0,0.3389574898846504
0,0,0.39665951524235626
0,0,0.42898150126423135
0,0,0.43985982378640803
0,0,0.5585812615985638
0,0,0.5720424557851431
0,0,0.5725810391753144
0,0,0.44935327684049076
0,0,0.4393889318871604
0,0,0.4156830682387455
0,0,0.32346357677119436
0,0,0.23475018825886115
0,0,0.2197420789094622
0,0,0.21908316931217142
0,0,0.11944697904192958
0,0,0.1397293068005918
0,0,0.20123552014539806
0,0,0.2577474924983388
1,1,2.3245678738037654
1,1,7.530776785683325
1,1,7.145529914503133
1,1,7.2564879548647
1,1,7.414291525934589
1,1,7.384431823199405
1,1,7.345969332715954
1,1,7.410861089140806
1,1,7.500634238178442
1,1,7.3833914261515
1,1,5.791747147237179
0,0,0.4417589128328304
0,0,0.3688070423762352
0,0,0.2508298425266597
0,0,0.198328350812047
0,0,0.18167150546839758
0,0,0.17510007891687812
0,0,0.10997347666723964
0,0,0.21246105872683713
0,0,0.22952126828328
0,0,0.23316804126388654
0,0,0.2704604413362378
0,0,0.34662943926584544
0,0,0.3046446415912043
0,0,0.2764954401303639
0,0,0.2645632070673922
0,0,0.2555528514888614
