if_score,lstm_score,fusion_score,severity,anomaly
0.11722444103613061,0.14616139870791445,0.1360334635227901,WEAK,False
0.11307063002422973,0.1348372942487374,0.1272189617701597,WEAK,False
0.12752552645001786,0.1922692130362878,0.16960892273109332,WEAK,False
0.1497943633183133,0.2525398899961788,0.2165789556589259,WEAK,False
0.11644493678957529,0.19957830674681246,0.17048162726177946,WEAK,False
0.10994596446822158,0.2003643912373601,0.16871794186816164,WEAK,False
0.1139773812949314,0.16923972877055093,0.1498979071540841,WEAK,False
0.14838479246803638,0.14935751575357845,0.14901706260363873,WEAK,False
0.12203843270959885,0.18753841083639147,0.16461341849201405,WEAK,False
0.1497943633183133,0.2786246240335901,0.23353403278324322,WEAK,False
0.11644493678957529,0.2690994269141162,0.2156703553705269,WEAK,False
0.10994596446822158,0.2505834399584213,0.2013603235368514,WEAK,False
0.1139773812949314,0.1748864789582045,0.1535682947760589,WEAK,False
0.12203843270959885,0.15205133096937778,0.14154681657845516,WEAK,False
0.13891364928865407,0.1339556623533476,0.13717835386129681,WEAK,False
0.11623027740168246,0.14644248132664875,0.13586820995291055,WEAK,False
0.10716158122340502,0.1530404084665841,0.1369828189314714,WEAK,False
0.11330838263915649,0.12286677843178873,0.11952133990436745,WEAK,False
0.14502463938610793,0.061333814818269286,0.11573285078736441,WEAK,False
0.14655868660761212,0.15835701355701745,0.15422759912472558,WEAK,False
0.1578503005948279,0.18121436226497117,0.17303694068042103,WEAK,False
0.157731297640961,0.16743603731153048,0.16403937842683117,WEAK,False
0.12059505332575515,0.23077267649423372,0.19221050838526624,WEAK,False
0.11338686492941996,0.22922874882259897,0.18868408945998633,WEAK,False
0.10880382667075267,0.2597770615190306,0.20693642932213335,WEAK,False
0.11722444103613061,0.27953192132810173,0.22272430322591186,WEAK,False
0.1373406103576426,0.2802453813476564,0.2302287115011516,WEAK,False
0.11514224223221908,0.2574347978017816,0.2076324033524347,WEAK,False
0.10505104809901017,0.17949232326636577,0.15343787695779132,WEAK,False
0.11138349226809341,0.18092789535916148,0.15658735427728765,WEAK,False
0.14495665853392464,0.1688982248511781,0.1605186766401394,WEAK,False
0.12425503440245828,0.07950008720303618,0.10859080288266054,WEAK,False
0.11413989357118176,0.09518211697045871,0.1075046717609287,WEAK,False
0.10497780601986617,0.09924167748282459,0.10297016103190162,WEAK,False
0.11362634633050933,0.09027664932211871,0.10545395237757262,WEAK,False
0.09595502910151188,0.09235329894537804,0.09469442354686504,WEAK,False
0.12966410788336674,0.11055267568059256,0.12297510661239577,WEAK,False
0.1497943633183133,0.19342418367842992,0.1781537465523891,WEAK,False
0.11644493678957529,0.1943527002821561,0.1670849830597528,WEAK,False
0.10994596446822158,0.1995490821807088,0.16818799098133827,WEAK,False
0.1139773812949314,0.1694857323708595,0.15005780949428468,WEAK,False
0.12203843270959885,0.12614744043005804,0.12470928772789733,WEAK,False
0.1373406103576426,0.1179899678047468,0.13056788546412906,WEAK,False
0.11514224223221908,0.12895365268329276,0.12411965902541697,WEAK,False
0.10505104809901017,0.13561803240589443,0.12491958789848495,WEAK,False
0.11138349226809341,0.11064767327906992,0.1111259556219352,WEAK,False
0.14495665853392464,0.06290522580880419,0.11623865708013248,WEAK,False
0.12425503440245828,0.06765174613674858,0.10444388350945988,WEAK,False
0.10450427294389592,0.09587067291873586,0.10148251293508989,WEAK,False
0.11413989357118176,0.1045061395723188,0.11076807967157973,WEAK,False
0.10497780601986617,0.14414843661996027,0.13043871590992734,WEAK,False
0.11362634633050933,0.13396490071804124,0.12684640668240507,WEAK,False
0.14495665853392464,0.12664743972892537,0.1385484319521749,WEAK,False
0.12425503440245828,0.15261607353685575,0.14268970983981663,WEAK,False
0.11413989357118176,0.1980043029960161,0.16865175969732407,WEAK,False
0.10497780601986617,0.20893998637955055,0.17255322325366101,WEAK,False
0.11362634633050933,0.174715338012614,0.15333419092387734,WEAK,False
0.157731297640961,0.13756958842238548,0.15067469941445955,WEAK,False
0.12059505332575515,0.14909136921882465,0.13911765865625034,WEAK,False
0.11338686492941996,0.12981711320114972,0.12406652630604431,WEAK,False
0.10880382667075267,0.13865133163840074,0.1282047048997239,WEAK,False
0.11387427221363106,0.1323267383234441,0.12586837518500954,WEAK,False
0.11722444103613061,0.12090359981625624,0.11961589424321227,WEAK,False
0.13811151277729022,0.1561760117854782,0.14985343713261243,WEAK,False
0.14305063272606494,0.1450871796334936,0.14437438821589357,WEAK,False
0.10389307086491023,0.21361113940667964,0.17520981541706038,WEAK,False
0.12788480770552885,0.2460126806459277,0.2046679251167881,WEAK,False
0.11313164088452726,0.3001428543758405,0.23468892965388086,WEAK,False
0.10651504746702561,0.26586917127701276,0.21009522794351726,WEAK,False
0.10762481803165314,0.28728795929069023,0.22440585985002726,WEAK,False
0.11291112446011425,0.34256087614615244,0.26218346305603907,WEAK,False
0.12822831720360095,0.34901492250228655,0.2717396106477466,WEAK,False
0.02920895024966297,0.2684776285717749,0.1847335911590357,WEAK,False
0.06840175474404092,0.2705554205142258,0.19980163749466112,WEAK,False
0.1499066749445676,0.21423231834664153,0.19171834315591565,WEAK,False
0.13460509391653075,0.25156210327609624,0.21062715000024834,WEAK,False
0.16999557659385373,0.294013979409558,0.2506075384240615,WEAK,False
0.15606475716287443,0.37412757861333834,0.29780559110567595,WEAK,False
