agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label,lof_pred,lof_score
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,5332,0,62,0,3,5332,62,84.63492063492063,0.9998124882805176,0.984126984126984,2.0,18,33,0.0,8.581669210600602,4.143134726391533,0,0,5.87741065164737
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,6192,0,72,0,3,6192,72,84.82191780821918,0.9998385273696108,0.9863013698630136,2.0,18,33,0.0,8.731174900938061,4.290459441148391,0,0,3.1534713273768245
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,7052,0,82,0,3,7052,82,84.96385542168674,0.9998582163618318,0.9879518072289156,2.0,18,33,0.0,8.86120833720818,4.418840607796598,0,0,2.778144602460773
10.21.232.55,10.21.235.189,10.21.239.255,138.0,138.0,UDP,243,0,1,0,3,243,1,121.5,0.9959016393442623,0.5,2.0,21,33,0.0,5.497168225293202,0.6931471805599453,0,1,15.915144793467453
10.21.232.55,10.21.232.89,10.21.239.255,57621.0,57621.0,UDP,7912,0,92,0,3,7912,92,85.0752688172043,0.999873625679262,0.989247311827957,2.0,18,33,0.0,8.976262255609193,4.532599493153256,0,0,2.4198033083967454
10.21.232.55,10.21.236.69,10.21.239.255,64283.0,59870.0,UDP,203,0,1,0,3,203,1,101.5,0.9950980392156864,0.5,2.0,23,33,-4413.0,5.318119993844216,0.6931471805599453,0,0,0.9859083780317665
10.21.232.55,10.21.227.108,10.21.239.255,54570.0,3289.0,UDP,60,0,1,0,3,60,1,30.0,0.9836065573770492,0.5,2.0,4,33,-51281.0,4.110873864173311,0.6931471805599453,0,0,1.9036394531072784
10.21.232.55,10.21.227.108,10.21.239.255,60009.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-37787.0,4.262679877041316,0.6931471805599453,0,0,0.9871712156859009
10.21.232.55,10.21.236.69,10.21.239.255,57251.0,3289.0,UDP,60,0,1,0,3,60,1,30.0,0.9836065573770492,0.5,2.0,23,33,-53962.0,4.110873864173311,0.6931471805599453,0,0,1.072258045709503
10.21.232.55,10.21.236.69,10.21.239.255,52123.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,23,33,-29901.0,4.262679877041316,0.6931471805599453,0,0,1.0238355975783642
10.21.232.55,10.21.236.69,10.21.239.255,54717.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,23,33,-32495.0,4.262679877041316,0.6931471805599453,0,0,1.014522443873618
10.21.232.55,10.21.236.69,10.21.239.255,58448.0,59870.0,UDP,248,0,1,0,3,248,1,124.0,0.9959839357429718,0.5,2.0,23,33,1422.0,5.517452896464707,0.6931471805599453,0,0,1.0598224988344813
10.21.232.55,10.21.227.136,10.21.239.255,55915.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,7,33,-33693.0,4.262679877041316,0.6931471805599453,0,0,1.2520941437398163
10.21.232.55,192.168.100.16,192.168.100.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,28,36,0.0,4.465908118654584,0.6931471805599453,0,0,4.779191938730865
10.21.232.55,10.21.232.183,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,12,33,0.0,4.465908118654584,0.6931471805599453,0,1,3293520979.5825996
10.21.232.55,10.21.226.109,10.21.239.255,56146.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,1,33,-33924.0,4.262679877041316,0.6931471805599453,0,0,1.0107617259289694
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,168,0,2,0,3,168,2,56.0,0.9940828402366864,0.6666666666666666,2.0,11,33,0.0,5.1298987149230735,1.0986122886681096,0,0,1.1207000040502557
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1200,0,14,0,3,1200,14,80.0,0.9991673605328892,0.9333333333333332,2.0,11,33,0.0,7.090909822079984,2.70805020110221,0,0,0.9608340014755132
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2404,0,28,0,3,2404,28,82.89655172413794,0.9995841995841996,0.9655172413793104,2.0,11,33,0.0,7.785305182539862,3.367295829986474,0,0,0.9474818214691026
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3608,0,42,0,3,3608,42,83.90697674418605,0.999722914934885,0.9767441860465116,2.0,11,33,0.0,8.19118600464279,3.7612001156935615,0,0,0.9246196290110078
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4640,0,54,0,3,4640,54,84.36363636363636,0.999784529196294,0.9818181818181818,2.0,11,33,0.0,8.442685139241176,4.007333185232471,0,0,0.9688525419907883
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5758,0,67,0,3,5758,67,84.67647058823529,0.9998263587428372,0.9852941176470588,2.0,11,33,0.0,8.658519127506672,4.219507705176107,0,0,1.494354086337713
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,6790,0,79,0,3,6790,79,84.875,0.9998527462818436,0.9875,2.0,11,33,0.0,8.823353485113792,4.382026634673881,0,0,1.6728202675345092
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,7822,0,91,0,3,7822,91,85.02173913043478,0.9998721718010992,0.9891304347826086,2.0,11,33,0.0,8.96482339168508,4.5217885770490405,0,0,1.8202200904123127
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,9026,0,105,0,3,9026,105,85.15094339622641,0.9998892212252132,0.9905660377358492,2.0,11,33,0.0,9.107975365298154,4.663439094112067,0,0,1.8188833601943029
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,10058,0,117,0,3,10058,117,85.23728813559322,0.9999005865394176,0.9915254237288136,2.0,11,33,0.0,9.216223035134336,4.770684624465665,0,0,1.538336392177092
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,11176,0,130,0,3,11176,130,85.31297709923665,0.9999105305538158,0.9923664122137404,2.0,11,33,0.0,9.321613374385612,4.875197323201151,1,0,1.3382482706048893
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,12208,0,142,0,3,12208,142,85.37062937062937,0.9999180932099272,0.993006993006993,2.0,11,33,0.0,9.409928663668856,4.962844630259907,1,0,1.2539905138452319
10.21.232.55,10.21.236.69,10.21.239.255,64554.0,59870.0,UDP,199,0,1,0,3,199,1,99.5,0.995,0.5,2.0,23,33,-4684.0,5.298317366548036,0.6931471805599453,0,0,0.9927127659574688
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,13326,0,155,0,3,13326,155,85.42307692307692,0.99992496435807,0.9935897435897436,2.0,11,33,0.0,9.497547331579726,5.049856007249537,1,0,1.2421828890714475
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,14186,0,165,0,3,14186,165,85.4578313253012,0.9999295129343766,0.993975903614458,2.0,11,33,0.0,9.560081331311986,5.111987788356544,1,0,1.2299524066336756
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,15046,0,175,0,3,15046,175,85.48863636363636,0.999933541569748,0.9943181818181818,2.0,11,33,0.0,9.61893391475888,5.170483995038151,1,0,1.2570157995229527
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,15906,0,185,0,3,15906,185,85.51612903225806,0.9999371345948324,0.9946236559139784,2.0,11,33,0.0,9.67451454289836,5.225746673713202,1,0,1.2876986377474773
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2.0,11,33,0.0,6.401917196727186,2.079441541679836,0,0,1.0423495146742807
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2.0,11,33,0.0,7.288244401020124,2.8903717578961645,0,0,0.9570537532765562
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2.0,11,33,0.0,7.750614732770409,3.332204510175204,0,0,1.0259202939295886
10.21.232.55,10.21.226.109,10.21.239.255,53702.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,1,33,-31480.0,4.262679877041316,0.6931471805599453,0,0,1.0437708330979634
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2.0,11,33,0.0,8.065579427282092,3.6375861597263857,0,0,0.9455135412948025
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2.0,11,33,0.0,8.304742269640771,3.87120101090789,0,0,1.0045523315760554
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2.0,11,33,0.0,8.497602541651233,4.060443010546419,0,0,0.9543157451042505
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2.0,11,33,0.0,5.84354441703136,1.6094379124341005,0,0,1.0209963474836776
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2.0,11,33,0.0,7.094234845924755,2.70805020110221,0,0,0.9608340014755132
10.21.232.55,10.21.236.69,10.21.239.255,61403.0,59870.0,UDP,255,0,1,0,3,255,1,127.5,0.99609375,0.5,2.0,23,33,-1533.0,5.545177444479562,0.6931471805599453,0,0,1.1052100404459766
10.21.232.55,10.21.227.108,10.21.239.255,54254.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-32032.0,4.262679877041316,0.6931471805599453,0,0,1.0008030375774872
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2.0,11,33,0.0,7.632885505395133,3.218875824868201,0,0,1.0469251416690375
10.21.232.55,10.21.227.108,10.21.239.255,61737.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,4,33,-39515.0,4.262679877041316,0.6931471805599453,0,0,0.9701135198309245
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2.0,11,33,0.0,8.23880116587155,3.80666248977032,0,0,1.0171570866148136
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4644,0,54,0,3,4644,54,84.43636363636364,0.9997847147470398,0.9818181818181818,2.0,11,33,0.0,8.443546651247939,4.007333185232471,0,0,0.9682190301129449
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5934,0,69,0,3,5934,69,84.77142857142857,0.9998315080033698,0.9857142857142858,2.0,11,33,0.0,8.688622307043769,4.248495242049359,0,0,1.5261454624196205
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,7052,0,82,0,3,7052,82,84.96385542168674,0.9998582163618318,0.9879518072289156,2.0,11,33,0.0,8.86120833720818,4.418840607796598,0,0,1.7394280614698676
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,7912,0,92,0,3,7912,92,85.0752688172043,0.999873625679262,0.989247311827957,2.0,11,33,0.0,8.976262255609193,4.532599493153256,0,0,1.8553750180419866
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,9030,0,105,0,3,9030,105,85.18867924528301,0.9998892702912192,0.9905660377358492,2.0,11,33,0.0,9.108418382250798,4.663439094112067,0,0,1.819068561616103
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,10148,0,118,0,3,10148,118,85.27731092436974,0.9999014681249384,0.9915966386554622,2.0,11,33,0.0,9.225130457448818,4.77912349311153,0,0,1.5497686334892316
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,11180,0,130,0,3,11180,130,85.34351145038168,0.9999105625614882,0.9923664122137404,2.0,11,33,0.0,9.321971188147367,4.875197323201151,1,0,1.3382783088172894
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,12212,0,142,0,3,12212,142,85.3986013986014,0.9999181200360272,0.993006993006993,2.0,11,33,0.0,9.410256237171089,4.962844630259907,1,0,1.2540116747837247
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,13244,0,154,0,3,13244,154,85.44516129032257,0.9999244998112496,0.9935483870967742,2.0,11,33,0.0,9.49137540170617,5.043425116919247,1,0,1.2396686016245027
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,14362,0,167,0,3,14362,167,85.48809523809524,0.9999303766622571,0.9940476190476192,2.0,11,33,0.0,9.572410734431823,5.123963979403259,1,0,1.233071330183531
10.21.232.55,10.21.236.69,10.21.239.255,62206.0,59870.0,UDP,247,0,1,0,3,247,1,123.5,0.995967741935484,0.5,2.0,23,33,-2336.0,5.513428746164983,0.6931471805599453,0,0,1.0806410301856963
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,15222,0,177,0,3,15222,177,85.51685393258427,0.9999343099257704,0.99438202247191,2.0,11,33,0.0,9.630562721059254,5.181783550292085,1,0,1.2631901707085664
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,16082,0,187,0,3,16082,187,85.54255319148936,0.999937822545545,0.9946808510638298,2.0,11,33,0.0,9.685518092495649,5.236441962829949,1,0,1.2938140172842791
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,16942,0,197,0,3,16942,197,85.56565656565657,0.9999409785752228,0.9949494949494948,2.0,11,33,0.0,9.737610048158109,5.288267030694535,1,0,1.3386776215832208
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,17802,0,207,0,3,17802,207,85.58653846153847,0.999943829691625,0.9951923076923076,2.0,11,33,0.0,9.787122261404862,5.337538079701318,1,0,1.3839101301068195
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,18662,0,217,0,3,18662,217,85.60550458715596,0.999946418046402,0.9954128440366972,2.0,11,33,0.0,9.83429823318313,5.384495062789089,1,0,1.4438661832954423
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,19522,0,227,0,3,19522,227,85.62280701754386,0.999948778363981,0.9956140350877192,2.0,11,33,0.0,9.879348536682802,5.429345628954441,1,0,1.5072209165122639
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,430,0,5,0,3,430,5,71.66666666666667,0.9976798143851509,0.8333333333333334,2.0,11,33,0.0,6.066108090103747,1.791759469228055,0,0,1.301173938380662
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1290,0,15,0,3,1290,15,80.625,0.9992254066615028,0.9375,2.0,11,33,0.0,7.1631723908466425,2.772588722239781,0,0,1.2436366040961753
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2150,0,25,0,3,2150,25,82.6923076923077,0.99953509995351,0.9615384615384616,2.0,11,33,0.0,7.67368812926773,3.258096538021482,0,0,1.27018507378719
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3010,0,35,0,3,3010,35,83.61111111111111,0.9996678844237796,0.9722222222222222,2.0,11,33,0.0,8.010027528481734,3.58351893845611,0,0,1.2830977976763112
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3870,0,45,0,3,3870,45,84.1304347826087,0.9997416688194264,0.9782608695652174,2.0,11,33,0.0,8.261268150577648,3.828641396489095,0,0,1.0164131166394106
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4730,0,55,0,3,4730,55,84.46428571428571,0.9997886281969984,0.9821428571428572,2.0,11,33,0.0,8.461891875631148,4.02535169073515,0,0,1.035374444096926
10.21.232.55,10.21.236.69,10.21.239.255,51301.0,59870.0,UDP,228,0,1,0,3,228,1,114.0,0.9956331877729258,0.5,2.0,23,33,8569.0,5.43372200355424,0.6931471805599453,0,0,1.0356623032266463
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5590,0,65,0,3,5590,65,84.6969696969697,0.9998211411196566,0.9848484848484848,2.0,11,33,0.0,8.628913441026645,4.189654742026425,0,0,1.4282106033016346
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,6450,0,75,0,3,6450,75,84.86842105263158,0.999844985273601,0.986842105263158,2.0,11,33,0.0,8.771990436532242,4.330733340286331,0,0,1.573044444034902
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,7310,0,85,0,3,7310,85,85.0,0.999863219805772,0.9883720930232558,2.0,11,33,0.0,8.897135342293316,4.454347296253507,0,0,1.7777000808065808
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,258,0,3,0,3,258,3,64.5,0.996138996138996,0.75,2.0,11,33,0.0,5.556828061699537,1.3862943611198906,0,0,1.065045831014865
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1118,0,13,0,3,1118,13,79.85714285714286,0.9991063449508488,0.9285714285714286,2.0,11,33,0.0,7.020190708311925,2.639057329615259,0,0,1.0172520747426053
10.21.232.55,10.21.232.26,10.21.228.13,56102.0,5358.0,TCP,132,0,2,0,3,132,2,44.0,0.9924812030075189,0.6666666666666666,1.0,14,7,-50744.0,4.890349128221754,1.0986122886681096,0,0,1.129512874725208
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1978,0,23,0,3,1978,23,82.41666666666667,0.9994946942900454,0.9583333333333334,2.0,11,33,0.0,7.590346945602565,3.1780538303479458,0,0,1.0016570684994748
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2838,0,33,0,3,2838,33,83.47058823529412,0.9996477632969356,0.9705882352941176,2.0,11,33,0.0,7.951207156472972,3.5263605246161616,0,0,1.003114078226789
10.21.232.55,10.21.226.161,10.21.224.56,54859.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,2,2,-54722.0,4.532599493153256,0.6931471805599453,0,0,2.3578416240051867
10.21.232.55,10.21.232.55,10.21.239.255,138.0,138.0,UDP,284,0,1,0,3,284,1,142.0,0.9964912280701754,0.5,2.0,17,33,0.0,5.652489180268651,0.6931471805599453,0,0,11.574138948068178
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3698,0,43,0,3,3698,43,84.04545454545455,0.9997296566639632,0.9772727272727272,2.0,11,33,0.0,8.215817791832453,3.784189633918261,0,0,1.0904933772710472
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4558,0,53,0,3,4558,53,84.4074074074074,0.9997806536521168,0.9814814814814816,2.0,11,33,0.0,8.424858580213442,3.9889840465642745,0,0,0.9900326149965004
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,430,0,5,0,3,430,5,71.66666666666667,0.9976798143851509,0.8333333333333334,2.0,11,33,0.0,6.066108090103747,1.791759469228055,0,0,1.301173938380662
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1290,0,15,0,3,1290,15,80.625,0.9992254066615028,0.9375,2.0,11,33,0.0,7.1631723908466425,2.772588722239781,0,0,1.2436366040961753
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2150,0,25,0,3,2150,25,82.6923076923077,0.99953509995351,0.9615384615384616,2.0,11,33,0.0,7.67368812926773,3.258096538021482,0,0,1.27018507378719
10.21.232.55,10.21.236.69,10.21.239.255,55423.0,59870.0,UDP,242,0,1,0,3,242,1,121.0,0.9958847736625516,0.5,2.0,23,33,4447.0,5.493061443340548,0.6931471805599453,0,0,1.040278526559195
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3010,0,35,0,3,3010,35,83.61111111111111,0.9996678844237796,0.9722222222222222,2.0,11,33,0.0,8.010027528481734,3.58351893845611,0,0,1.2830977976763112
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3870,0,45,0,3,3870,45,84.1304347826087,0.9997416688194264,0.9782608695652174,2.0,11,33,0.0,8.261268150577648,3.828641396489095,0,0,1.0164131166394106
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4730,0,55,0,3,4730,55,84.46428571428571,0.9997886281969984,0.9821428571428572,2.0,11,33,0.0,8.461891875631148,4.02535169073515,0,0,1.035374444096926
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2.0,11,33,0.0,5.84354441703136,1.6094379124341005,0,0,1.0209963474836776
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2.0,11,33,0.0,7.094234845924755,2.70805020110221,0,0,0.9608340014755132
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2.0,11,33,0.0,7.632885505395133,3.218875824868201,0,0,1.0469251416690375
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2924,0,34,0,3,2924,34,83.54285714285714,0.9996581196581196,0.9714285714285714,2.0,11,33,0.0,7.981049759665957,3.555348061489413,0,0,1.0584981781622897
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2.0,11,33,0.0,8.23880116587155,3.80666248977032,0,0,1.0171570866148136
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4644,0,54,0,3,4644,54,84.43636363636364,0.9997847147470398,0.9818181818181818,2.0,11,33,0.0,8.443546651247939,4.007333185232471,0,0,0.9682190301129449
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2.0,11,33,0.0,5.84354441703136,1.6094379124341005,0,0,1.0209963474836776
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2.0,11,33,0.0,7.094234845924755,2.70805020110221,0,0,0.9608340014755132
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2.0,11,33,0.0,7.632885505395133,3.218875824868201,0,0,1.0469251416690375
10.21.232.55,10.21.236.69,10.21.239.255,62047.0,59870.0,UDP,194,0,1,0,3,194,1,97.0,0.9948717948717948,0.5,2.0,23,33,-2177.0,5.272999558563747,0.6931471805599453,0,0,0.9979359293717198
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2924,0,34,0,3,2924,34,83.54285714285714,0.9996581196581196,0.9714285714285714,2.0,11,33,0.0,7.981049759665957,3.555348061489413,0,0,1.0584981781622897
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2.0,11,33,0.0,8.23880116587155,3.80666248977032,0,0,1.0171570866148136
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4644,0,54,0,3,4644,54,84.43636363636364,0.9997847147470398,0.9818181818181818,2.0,11,33,0.0,8.443546651247939,4.007333185232471,0,0,0.9682190301129449
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,11,33,0.0,4.465908118654584,0.6931471805599453,0,1,3883405334.0272436
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2.0,11,33,0.0,6.853299093186078,2.4849066497880004,0,0,1.0909007288076507
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2.0,11,33,0.0,7.499423290592229,3.091042453358316,0,0,1.005461487656889
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2.0,11,33,0.0,7.888709524182015,3.4657359027997265,0,0,1.0347230568608816
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2.0,11,33,0.0,8.168202930236053,3.737669618283368,0,0,1.020474756106473
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4386,0,51,0,3,4386,51,84.34615384615384,0.9997720537953044,0.9807692307692308,2.0,11,33,0.0,8.386400901166214,3.951243718581428,0,0,0.9555731863245809
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,516,0,6,0,3,516,6,73.71428571428571,0.9980657640232108,0.8571428571428571,2.0,11,33,0.0,6.248042874508429,1.9459101490553128,0,0,1.3168904422206318
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1376,0,16,0,3,1376,16,80.94117647058823,0.9992737835875092,0.9411764705882352,2.0,11,33,0.0,7.227662498728655,2.833213344056216,0,0,1.2006743732632768
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2236,0,26,0,3,2236,26,82.81481481481481,0.9995529727313366,0.9629629629629628,2.0,11,33,0.0,7.71289096149013,3.295836866004329,0,0,1.3044050797421032
10.21.232.55,10.21.236.69,10.21.239.255,64032.0,59870.0,UDP,191,0,1,0,3,191,1,95.5,0.9947916666666666,0.5,2.0,23,33,-4162.0,5.2574953720277815,0.6931471805599453,0,0,1.0139731652145727
10.21.232.55,10.21.235.23,10.21.239.255,42411.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,22,33,-42274.0,4.532599493153256,0.6931471805599453,0,0,10.129157917141068
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3096,0,36,0,3,3096,36,83.67567567567568,0.9996771068776236,0.972972972972973,2.0,11,33,0.0,8.038189179973203,3.610917912644224,0,0,1.2124919897261623
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3956,0,46,0,3,3956,46,84.17021276595744,0.9997472832954258,0.9787234042553192,2.0,11,33,0.0,8.283241441385425,3.8501476017100575,0,0,1.0075935483532106
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4816,0,56,0,3,4816,56,84.49122807017544,0.9997924019099024,0.9824561403508772,2.0,11,33,0.0,8.479906606630221,4.04305126783455,0,0,1.030405980355591
